fuel_id,primary_fuel
Hy,Hydro
Ga,Gas
Hy,Hydro
Hy,Hydro
Oi,Oil
Oi,Oil
Ga,Gas
Ga,Gas
Oi,Oil
Ga,Gas
Oi,Oil
Ga,Gas
Ga,Gas
Ga,Gas
Ga,Gas
Hy,Hydro
Hy,Hydro
Ga,Gas
Ga,Gas
Ga,Gas
Ga,Gas
Oi,Oil
Ga,Gas
Ga,Gas
Ga,Gas
Hy,Hydro
So,Solar
Ga,Gas
Ga,Gas
Ga,Gas
Oi,Oil
Oi,Oil
Ga,Gas
Ga,Gas
Ga,Gas
Hy,Hydro
Ga,Gas
Oi,Oil
Ga,Gas
Oi,Oil
Ga,Gas
Ga,Gas
Oi,Oil
Oi,Oil
Oi,Oil
Ga,Gas
Ga,Gas
Hy,Hydro
Hy,Hydro
Oi,Oil
Ga,Gas
Ga,Gas
Hy,Hydro
Hy,Hydro
Ga,Gas
Hy,Hydro
Hy,Hydro
Ga,Gas
Ga,Gas
Hy,Hydro
Ga,Gas
Ga,Gas
Ga,Gas
Ga,Gas
Ga,Gas
Wi,Wind
Hy,Hydro
Wi,Wind
Wi,Wind
Wi,Wind
Wi,Wind
Wi,Wind
Wi,Wind
Wi,Wind
Wi,Wind
Wi,Wind
Wi,Wind
Wi,Wind
Wi,Wind
Wi,Wind
Wi,Wind
Oi,Oil
Wi,Wind
Wi,Wind
Ga,Gas
Oi,Oil
Wi,Wind
Wi,Wind
Wi,Wind
Wi,Wind
Oi,Oil
Ga,Gas
Ga,Gas
Wi,Wind
Wi,Wind
Wi,Wind
Wi,Wind
Wi,Wind
Hy,Hydro
Wi,Wind
Wi,Wind
Wi,Wind
Ga,Gas
Wi,Wind
Wi,Wind
Co,Coal
Wi,Wind
Wi,Wind
Ga,Gas
Wi,Wind
Wi,Wind
Oi,Oil
Ga,Gas
Wi,Wind
Oi,Oil
Wi,Wind
Oi,Oil
Wi,Wind
Hy,Hydro
Ga,Gas
Bi,Biomass
Ga,Gas
Ga,Gas
So,Solar
So,Solar
Ga,Gas
Ga,Gas
So,Solar
So,Solar
Ga,Gas
Ga,Gas
So,Solar
So,Solar
Ga,Gas
So,Solar
Ga,Gas
So,Solar
Ga,Gas
So,Solar
Ga,Gas
Ga,Gas
Ga,Gas
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
Wi,Wind
So,Solar
So,Solar
Ga,Gas
So,Solar
So,Solar
Co,Coal
Ga,Gas
So,Solar
Ga,Gas
Ga,Gas
Co,Coal
So,Solar
So,Solar
So,Solar
Wi,Wind
Ga,Gas
So,Solar
So,Solar
So,Solar
So,Solar
Ga,Gas
Ga,Gas
So,Solar
So,Solar
Hy,Hydro
Ot,Other
So,Solar
Ga,Gas
Hy,Hydro
Ga,Gas
Hy,Hydro
Oi,Oil
Oi,Oil
Hy,Hydro
Ga,Gas
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
Co,Coal
So,Solar
So,Solar
So,Solar
So,Solar
Ge,Geothermal
Ge,Geothermal
Hy,Hydro
Hy,Hydro
Hy,Hydro
Hy,Hydro
Ga,Gas
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
Co,Coal
So,Solar
So,Solar
Co,Coal
So,Solar
So,Solar
Hy,Hydro
Ga,Gas
Hy,Hydro
Ge,Geothermal
Ge,Geothermal
Hy,Hydro
Hy,Hydro
Hy,Hydro
Ga,Gas
Hy,Hydro
Ga,Gas
Ga,Gas
Ga,Gas
Ga,Gas
Hy,Hydro
Hy,Hydro
Ge,Geothermal
Ga,Gas
Hy,Hydro
Hy,Hydro
Ge,Geothermal
Ga,Gas
Ga,Gas
Ga,Gas
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
Ga,Gas
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
Ga,Gas
Hy,Hydro
So,Solar
Ga,Gas
Ga,Gas
Ga,Gas
Hy,Hydro
Hy,Hydro
So,Solar
So,Solar
Hy,Hydro
Ge,Geothermal
So,Solar
So,Solar
So,Solar
Co,Coal
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
Hy,Hydro
Hy,Hydro
So,Solar
Ga,Gas
Hy,Hydro
Hy,Hydro
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
Ga,Gas
Hy,Hydro
Hy,Hydro
So,Solar
So,Solar
Ga,Gas
So,Solar
Ga,Gas
Ge,Geothermal
Oi,Oil
Hy,Hydro
Hy,Hydro
Ga,Gas
Ge,Geothermal
Ga,Gas
Ga,Gas
Oi,Oil
So,Solar
Co,Coal
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
Hy,Hydro
So,Solar
Hy,Hydro
Ga,Gas
Hy,Hydro
Ga,Gas
Ga,Gas
Wi,Wind
Ge,Geothermal
Ge,Geothermal
Hy,Hydro
Hy,Hydro
So,Solar
So,Solar
Ga,Gas
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
Co,Coal
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
Ga,Gas
Ot,Other
Ge,Geothermal
Ge,Geothermal
Ge,Geothermal
Ge,Geothermal
Ge,Geothermal
Ge,Geothermal
Ge,Geothermal
Ge,Geothermal
Ge,Geothermal
Ge,Geothermal
So,Solar
So,Solar
So,Solar
So,Solar
Ga,Gas
So,Solar
Ga,Gas
Ge,Geothermal
Ge,Geothermal
Ge,Geothermal
Ge,Geothermal
Ga,Gas
Oi,Oil
Ot,Other
Hy,Hydro
Hy,Hydro
Ga,Gas
Ga,Gas
Oi,Oil
Oi,Oil
Ga,Gas
Hy,Hydro
Ga,Gas
So,Solar
Hy,Hydro
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
Co,Coal
So,Solar
So,Solar
Oi,Oil
So,Solar
So,Solar
So,Solar
So,Solar
Ge,Geothermal
Ge,Geothermal
Hy,Hydro
Ga,Gas
Hy,Hydro
Hy,Hydro
Oi,Oil
So,Solar
So,Solar
So,Solar
Hy,Hydro
Hy,Hydro
Hy,Hydro
Oi,Oil
Ga,Gas
Ga,Gas
Ga,Gas
Ge,Geothermal
Hy,Hydro
Ge,Geothermal
Ga,Gas
Ge,Geothermal
Ot,Other
Ga,Gas
Hy,Hydro
Hy,Hydro
Ga,Gas
Hy,Hydro
Ga,Gas
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
Ga,Gas
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
Co,Coal
So,Solar
Hy,Hydro
Hy,Hydro
Ga,Gas
Ga,Gas
Ga,Gas
Hy,Hydro
Ga,Gas
Hy,Hydro
Ga,Gas
Hy,Hydro
Ga,Gas
Ga,Gas
Ge,Geothermal
Ge,Geothermal
Oi,Oil
So,Solar
So,Solar
So,Solar
Co,Coal
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
Ga,Gas
Ge,Geothermal
Hy,Hydro
Hy,Hydro
Hy,Hydro
Ga,Gas
Hy,Hydro
Ga,Gas
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
Ga,Gas
So,Solar
Oi,Oil
Hy,Hydro
Hy,Hydro
Wi,Wind
Oi,Oil
Oi,Oil
Hy,Hydro
Oi,Oil
So,Solar
Oi,Oil
So,Solar
Oi,Oil
Oi,Oil
Oi,Oil
Oi,Oil
So,Solar
Wi,Wind
So,Solar
So,Solar
So,Solar
So,Solar
Oi,Oil
So,Solar
Hy,Hydro
So,Solar
So,Solar
Oi,Oil
Ga,Gas
Ga,Gas
Oi,Oil
Ga,Gas
So,Solar
So,Solar
Hy,Hydro
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
Nu,Nuclear
So,Solar
Wa,Waste
Co,Coal
So,Solar
So,Solar
So,Solar
So,Solar
Ga,Gas
So,Solar
So,Solar
Nu,Nuclear
Oi,Oil
Ga,Gas
So,Solar
So,Solar
Co,Coal
Ge,Geothermal
So,Solar
So,Solar
Co,Coal
Oi,Oil
So,Solar
So,Solar
So,Solar
Nu,Nuclear
So,Solar
So,Solar
Co,Coal
Hy,Hydro
Ge,Geothermal
Co,Coal
So,Solar
So,Solar
Ga,Gas
Ga,Gas
Nu,Nuclear
So,Solar
So,Solar
So,Solar
Ga,Gas
Ga,Gas
So,Solar
So,Solar
So,Solar
So,Solar
Co,Coal
Wi,Wind
Oi,Oil
So,Solar
Co,Coal
Hy,Hydro
So,Solar
So,Solar
Hy,Hydro
So,Solar
So,Solar
Hy,Hydro
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
Nu,Nuclear
Wi,Wind
Hy,Hydro
So,Solar
Hy,Hydro
So,Solar
Hy,Hydro
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
Co,Coal
So,Solar
Co,Coal
So,Solar
Co,Coal
So,Solar
So,Solar
Wi,Wind
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
Co,Coal
So,Solar
So,Solar
So,Solar
So,Solar
Hy,Hydro
So,Solar
So,Solar
Oi,Oil
Ge,Geothermal
Co,Coal
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
Oi,Oil
Hy,Hydro
So,Solar
Co,Coal
Wi,Wind
Oi,Oil
Oi,Oil
Ga,Gas
Nu,Nuclear
So,Solar
Ga,Gas
So,Solar
Ga,Gas
So,Solar
So,Solar
Ga,Gas
Hy,Hydro
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
Ga,Gas
Co,Coal
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
Hy,Hydro
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
Co,Coal
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
Co,Coal
So,Solar
So,Solar
So,Solar
Hy,Hydro
So,Solar
Ge,Geothermal
So,Solar
So,Solar
Co,Coal
Co,Coal
Co,Coal
Hy,Hydro
Hy,Hydro
So,Solar
So,Solar
So,Solar
Hy,Hydro
Hy,Hydro
So,Solar
So,Solar
Nu,Nuclear
So,Solar
So,Solar
Co,Coal
So,Solar
So,Solar
So,Solar
Ga,Gas
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
Oi,Oil
Co,Coal
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
Co,Coal
Ge,Geothermal
So,Solar
So,Solar
So,Solar
Wi,Wind
Co,Coal
Hy,Hydro
Hy,Hydro
So,Solar
So,Solar
Co,Coal
Co,Coal
Co,Coal
So,Solar
So,Solar
Co,Coal
So,Solar
Co,Coal
Ga,Gas
Co,Coal
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
Ga,Gas
Co,Coal
Hy,Hydro
Oi,Oil
So,Solar
So,Solar
So,Solar
Hy,Hydro
So,Solar
Co,Coal
Hy,Hydro
Co,Coal
So,Solar
So,Solar
So,Solar
Ge,Geothermal
So,Solar
So,Solar
Ga,Gas
Oi,Oil
Nu,Nuclear
Hy,Hydro
So,Solar
So,Solar
So,Solar
So,Solar
Co,Coal
Ga,Gas
Hy,Hydro
So,Solar
Hy,Hydro
Hy,Hydro
Hy,Hydro
Hy,Hydro
Hy,Hydro
Hy,Hydro
Hy,Hydro
Hy,Hydro
So,Solar
Nu,Nuclear
So,Solar
So,Solar
So,Solar
Ge,Geothermal
So,Solar
Ge,Geothermal
Co,Coal
So,Solar
Hy,Hydro
So,Solar
Ge,Geothermal
So,Solar
So,Solar
So,Solar
Hy,Hydro
Oi,Oil
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
Co,Coal
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
Co,Coal
So,Solar
So,Solar
Oi,Oil
So,Solar
Ga,Gas
Co,Coal
Hy,Hydro
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
Oi,Oil
Nu,Nuclear
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
Nu,Nuclear
So,Solar
Co,Coal
So,Solar
Nu,Nuclear
Hy,Hydro
Ga,Gas
So,Solar
Ga,Gas
Hy,Hydro
Ga,Gas
Co,Coal
Hy,Hydro
Hy,Hydro
Ga,Gas
Hy,Hydro
Co,Coal
So,Solar
So,Solar
So,Solar
So,Solar
Hy,Hydro
Co,Coal
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
Ga,Gas
So,Solar
So,Solar
So,Solar
So,Solar
Ge,Geothermal
Co,Coal
Co,Coal
So,Solar
So,Solar
Hy,Hydro
So,Solar
Hy,Hydro
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
Nu,Nuclear
So,Solar
Hy,Hydro
So,Solar
So,Solar
Co,Coal
So,Solar
So,Solar
Co,Coal
Oi,Oil
So,Solar
So,Solar
Ge,Geothermal
Hy,Hydro
Hy,Hydro
Oi,Oil
Oi,Oil
So,Solar
Hy,Hydro
So,Solar
So,Solar
So,Solar
Hy,Hydro
Ga,Gas
So,Solar
Hy,Hydro
Nu,Nuclear
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
Co,Coal
Nu,Nuclear
Co,Coal
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
Hy,Hydro
Co,Coal
So,Solar
So,Solar
So,Solar
Co,Coal
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
Nu,Nuclear
Co,Coal
So,Solar
So,Solar
So,Solar
So,Solar
Ge,Geothermal
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
Hy,Hydro
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
Ga,Gas
So,Solar
So,Solar
So,Solar
So,Solar
Hy,Hydro
Hy,Hydro
So,Solar
So,Solar
So,Solar
Ge,Geothermal
So,Solar
So,Solar
So,Solar
So,Solar
Ga,Gas
Ge,Geothermal
Co,Coal
Ga,Gas
Oi,Oil
Oi,Oil
Hy,Hydro
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
Ga,Gas
So,Solar
Ga,Gas
Ga,Gas
So,Solar
Oi,Oil
Ga,Gas
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
Ga,Gas
Ga,Gas
Ga,Gas
So,Solar
So,Solar
So,Solar
So,Solar
Co,Coal
Co,Coal
Co,Coal
Co,Coal
Co,Coal
Ga,Gas
So,Solar
Co,Coal
Co,Coal
So,Solar
Hy,Hydro
Hy,Hydro
Co,Coal
Co,Coal
Co,Coal
Co,Coal
Co,Coal
Ga,Gas
Co,Coal
Co,Coal
Co,Coal
Co,Coal
Co,Coal
Co,Coal
Co,Coal
So,Solar
Hy,Hydro
Co,Coal
Hy,Hydro
Co,Coal
So,Solar
So,Solar
Co,Coal
So,Solar
Hy,Hydro
Oi,Oil
Hy,Hydro
Hy,Hydro
Hy,Hydro
Oi,Oil
Oi,Oil
Oi,Oil
Wi,Wind
Hy,Hydro
Wi,Wind
Ge,Geothermal
Ge,Geothermal
Ge,Geothermal
Ge,Geothermal
Ge,Geothermal
Ge,Geothermal
Oi,Oil
Hy,Hydro
Hy,Hydro
Oi,Oil
Hy,Hydro
Co,Coal
Co,Coal
Ga,Gas
Ga,Gas
Ga,Gas
Ga,Gas
Ga,Gas
Ga,Gas
Ga,Gas
Ga,Gas
So,Solar
Hy,Hydro
Co,Coal
Hy,Hydro
Oi,Oil
Hy,Hydro
Hy,Hydro
Hy,Hydro
Hy,Hydro
Co,Coal
Hy,Hydro
Hy,Hydro
Hy,Hydro
Hy,Hydro
Hy,Hydro
Hy,Hydro
Hy,Hydro
Hy,Hydro
Hy,Hydro
Hy,Hydro
Hy,Hydro
Hy,Hydro
Hy,Hydro
Hy,Hydro
Hy,Hydro
Hy,Hydro
Hy,Hydro
Hy,Hydro
Hy,Hydro
Hy,Hydro
Hy,Hydro
Ga,Gas
Hy,Hydro
Ga,Gas
Oi,Oil
Ga,Gas
Oi,Oil
Oi,Oil
Oi,Oil
Ga,Gas
Oi,Oil
Hy,Hydro
Oi,Oil
Hy,Hydro
Ga,Gas
Ga,Gas
Oi,Oil
Ga,Gas
Ga,Gas
Ga,Gas
Ga,Gas
Ga,Gas
Oi,Oil
Oi,Oil
Ga,Gas
Ga,Gas
Ga,Gas
Ga,Gas
Hy,Hydro
Hy,Hydro
Ga,Gas
Ga,Gas
Ga,Gas
Hy,Hydro
Co,Coal
Hy,Hydro
Hy,Hydro
Hy,Hydro
Hy,Hydro
Co,Coal
Hy,Hydro
Hy,Hydro
Hy,Hydro
Hy,Hydro
Hy,Hydro
Hy,Hydro
So,Solar
Co,Coal
Oi,Oil
Hy,Hydro
Hy,Hydro
Hy,Hydro
Oi,Oil
Oi,Oil
Hy,Hydro
Ga,Gas
Ga,Gas
Hy,Hydro
Ga,Gas
Hy,Hydro
Bi,Biomass
Hy,Hydro
Hy,Hydro
Hy,Hydro
Hy,Hydro
So,Solar
Ga,Gas
Ga,Gas
So,Solar
Ga,Gas
So,Solar
Ga,Gas
So,Solar
Hy,Hydro
So,Solar
Co,Coal
Ga,Gas
Hy,Hydro
Hy,Hydro
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
Ga,Gas
Co,Coal
Oi,Oil
So,Solar
Co,Coal
Ga,Gas
So,Solar
Ga,Gas
Hy,Hydro
Ga,Gas
Ga,Gas
Ga,Gas
Ga,Gas
So,Solar
Hy,Hydro
Oi,Oil
Ga,Gas
Bi,Biomass
Co,Coal
So,Solar
Ga,Gas
Oi,Oil
Co,Coal
Ga,Gas
Ga,Gas
Co,Coal
Oi,Oil
Ga,Gas
Hy,Hydro
Hy,Hydro
Co,Coal
Ga,Gas
Ga,Gas
Ga,Gas
Hy,Hydro
Hy,Hydro
Hy,Hydro
Hy,Hydro
Oi,Oil
Ga,Gas
So,Solar
Oi,Oil
Wi,Wind
Oi,Oil
So,Solar
So,Solar
So,Solar
Co,Coal
Hy,Hydro
Co,Coal
Bi,Biomass
Hy,Hydro
Oi,Oil
Oi,Oil
Oi,Oil
Bi,Biomass
So,Solar
Bi,Biomass
Bi,Biomass
Bi,Biomass
Oi,Oil
So,Solar
So,Solar
Co,Coal
So,Solar
Oi,Oil
Hy,Hydro
Co,Coal
Oi,Oil
So,Solar
Hy,Hydro
Hy,Hydro
Hy,Hydro
Oi,Oil
Ga,Gas
Ga,Gas
Ga,Gas
Ga,Gas
Bi,Biomass
Bi,Biomass
Bi,Biomass
So,Solar
So,Solar
So,Solar
Bi,Biomass
Bi,Biomass
Bi,Biomass
Bi,Biomass
Bi,Biomass
Hy,Hydro
Oi,Oil
Ga,Gas
Hy,Hydro
Oi,Oil
Wi,Wind
Bi,Biomass
Bi,Biomass
So,Solar
Hy,Hydro
Hy,Hydro
Hy,Hydro
Bi,Biomass
So,Solar
Hy,Hydro
Oi,Oil
Co,Coal
Hy,Hydro
Oi,Oil
Bi,Biomass
So,Solar
Ge,Geothermal
Ge,Geothermal
Hy,Hydro
Ga,Gas
Hy,Hydro
Hy,Hydro
Hy,Hydro
Hy,Hydro
Hy,Hydro
Bi,Biomass
Hy,Hydro
Hy,Hydro
Ga,Gas
Bi,Biomass
Hy,Hydro
Hy,Hydro
So,Solar
Bi,Biomass
So,Solar
Ga,Gas
Bi,Biomass
Bi,Biomass
Hy,Hydro
Ga,Gas
Hy,Hydro
Wi,Wind
Ga,Gas
Ga,Gas
Hy,Hydro
Ga,Gas
Ga,Gas
Ga,Gas
Bi,Biomass
Bi,Biomass
Ga,Gas
Wi,Wind
Wi,Wind
Wi,Wind
Wi,Wind
Wi,Wind
Wi,Wind
Hy,Hydro
Ga,Gas
Hy,Hydro
Bi,Biomass
Oi,Oil
Oi,Oil
Wi,Wind
Ga,Gas
Hy,Hydro
Oi,Oil
Oi,Oil
Ga,Gas
Ga,Gas
So,Solar
Hy,Hydro
Hy,Hydro
Hy,Hydro
Hy,Hydro
Hy,Hydro
Ga,Gas
Ga,Gas
Ga,Gas
Bi,Biomass
Hy,Hydro
Ga,Gas
Hy,Hydro
Bi,Biomass
Bi,Biomass
Bi,Biomass
Bi,Biomass
Bi,Biomass
Bi,Biomass
Bi,Biomass
Bi,Biomass
Bi,Biomass
Bi,Biomass
Bi,Biomass
Bi,Biomass
Bi,Biomass
Bi,Biomass
Bi,Biomass
Bi,Biomass
Bi,Biomass
Bi,Biomass
Bi,Biomass
Bi,Biomass
Bi,Biomass
Bi,Biomass
Bi,Biomass
Bi,Biomass
Bi,Biomass
Bi,Biomass
Bi,Biomass
Bi,Biomass
Bi,Biomass
Bi,Biomass
Bi,Biomass
Bi,Biomass
Bi,Biomass
Wi,Wind
Hy,Hydro
So,Solar
So,Solar
Oi,Oil
Hy,Hydro
Co,Coal
Oi,Oil
Hy,Hydro
Bi,Biomass
Hy,Hydro
Ga,Gas
Wi,Wind
Wi,Wind
Wi,Wind
Hy,Hydro
So,Solar
Nu,Nuclear
Ge,Geothermal
So,Solar
Hy,Hydro
Oi,Oil
Hy,Hydro
Ge,Geothermal
Ge,Geothermal
So,Solar
Hy,Hydro
Hy,Hydro
Hy,Hydro
Hy,Hydro
Hy,Hydro
Oi,Oil
Ga,Gas
Ga,Gas
Hy,Hydro
Ga,Gas
Hy,Hydro
Hy,Hydro
Hy,Hydro
Ga,Gas
Wi,Wind
So,Solar
Oi,Oil
Ga,Gas
Ga,Gas
Hy,Hydro
So,Solar
Ga,Gas
Ga,Gas
Ga,Gas
Wi,Wind
Wi,Wind
Wi,Wind
Wi,Wind
Hy,Hydro
Hy,Hydro
Hy,Hydro
Ga,Gas
Ga,Gas
Ga,Gas
Ga,Gas
Ga,Gas
Ga,Gas
Ga,Gas
Ga,Gas
Bi,Biomass
Bi,Biomass
Bi,Biomass
Hy,Hydro
Hy,Hydro
Co,Coal
Hy,Hydro
So,Solar
So,Solar
Oi,Oil
Ga,Gas
Oi,Oil
Hy,Hydro
Hy,Hydro
Hy,Hydro
Bi,Biomass
Hy,Hydro
Oi,Oil
So,Solar
Oi,Oil
Hy,Hydro
Ga,Gas
Ga,Gas
Ga,Gas
Oi,Oil
Ga,Gas
Hy,Hydro
Ga,Gas
Ga,Gas
Hy,Hydro
Bi,Biomass
So,Solar
Hy,Hydro
So,Solar
So,Solar
So,Solar
Wi,Wind
So,Solar
So,Solar
Bi,Biomass
Bi,Biomass
Hy,Hydro
Ga,Gas
Hy,Hydro
Hy,Hydro
Ga,Gas
Oi,Oil
Oi,Oil
Hy,Hydro
Ga,Gas
Hy,Hydro
Ga,Gas
Ga,Gas
Ga,Gas
Ga,Gas
Ga,Gas
Ga,Gas
Ga,Gas
Hy,Hydro
Hy,Hydro
Ga,Gas
Ga,Gas
Ga,Gas
Oi,Oil
So,Solar
So,Solar
So,Solar
Wi,Wind
Hy,Hydro
Hy,Hydro
Ga,Gas
Ga,Gas
Ga,Gas
Hy,Hydro
Hy,Hydro
Co,Coal
So,Solar
Co,Coal
So,Solar
Wi,Wind
So,Solar
Co,Coal
Co,Coal
So,Solar
Hy,Hydro
Hy,Hydro
Co,Coal
Hy,Hydro
Hy,Hydro
Hy,Hydro
Ga,Gas
So,Solar
Wi,Wind
Ga,Gas
Hy,Hydro
Hy,Hydro
So,Solar
Hy,Hydro
Oi,Oil
Oi,Oil
So,Solar
So,Solar
So,Solar
Co,Coal
Oi,Oil
Oi,Oil
Ga,Gas
Wi,Wind
Hy,Hydro
Oi,Oil
Hy,Hydro
Hy,Hydro
Hy,Hydro
Hy,Hydro
Hy,Hydro
Co,Coal
Hy,Hydro
Hy,Hydro
Hy,Hydro
Wi,Wind
Co,Coal
Hy,Hydro
Wi,Wind
Wi,Wind
Wi,Wind
Wi,Wind
Wi,Wind
Wi,Wind
Wi,Wind
Wi,Wind
Hy,Hydro
Hy,Hydro
Hy,Hydro
Hy,Hydro
Hy,Hydro
Ga,Gas
Hy,Hydro
Hy,Hydro
Ga,Gas
Hy,Hydro
Hy,Hydro
Hy,Hydro
Hy,Hydro
Ga,Gas
Hy,Hydro
Ga,Gas
Co,Coal
Ga,Gas
Ga,Gas
So,Solar
Hy,Hydro
Ga,Gas
Ga,Gas
Hy,Hydro
Hy,Hydro
Hy,Hydro
Ga,Gas
Hy,Hydro
Hy,Hydro
Hy,Hydro
Ga,Gas
Hy,Hydro
Ga,Gas
Co,Coal
Hy,Hydro
Hy,Hydro
Ga,Gas
Hy,Hydro
Hy,Hydro
Hy,Hydro
Oi,Oil
So,Solar
So,Solar
Oi,Oil
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
So,Solar
Oi,Oil
Hy,Hydro
Co,Coal
Hy,Hydro
So,Solar
Hy,Hydro
Hy,Hydro
Hy,Hydro
Hy,Hydro
Hy,Hydro
Hy,Hydro
Hy,Hydro
Hy,Hydro
Hy,Hydro
So,Solar
Hy,Hydro
Hy,Hydro
So,Solar
So,Solar
Wi,Wind
Nu,Nuclear
So,Solar
Wi,Wind
Ga,Gas
Wi,Wind
Wi,Wind
Ga,Gas
So,Solar
Wi,Wind
Ga,Gas
Ga,Gas
Wi,Wind
Wi,Wind
Ga,Gas
Co,Coal
Wi,Wind
Wi,Wind
Ga,Gas
Wi,Wind
Co,Coal
Wi,Wind
So,Solar
Ga,Gas
Wi,Wind
Wi,Wind
Wi,Wind
Co,Coal
Wi,Wind
Wi,Wind
Ga,Gas
Wi,Wind
Wi,Wind
Wi,Wind
Wi,Wind
Wi,Wind
Wi,Wind
Wi,Wind
So,Solar
Wi,Wind
Co,Coal
Co,Coal
Ga,Gas
Wi,Wind
Ga,Gas
So,Solar
Wi,Wind
Wi,Wind
Wi,Wind
Wi,Wind
Wi,Wind
Wi,Wind
Wi,Wind
Ga,Gas
So,Solar
So,Solar
Wi,Wind
So,Solar
So,Solar
Ga,Gas
Wi,Wind
Wi,Wind
So,Solar
Wi,Wind
Wi,Wind
Wi,Wind
Wi,Wind
So,Solar
Wi,Wind
Hy,Hydro
Hy,Hydro
Hy,Hydro
