name,capacity_mw
Ballinderry Road Solar Phase 2 (Lisburn),7.0
Balls Wood Solar Farm,8.7
Ballyboley Solar (Carrowdore),6.0
Ballygarvey Road,13.0
Ballylumford B,540.0
Ballylumford B OCGT,116.0
Ballylumford C,616.0
Ballymena,4.6
Balmurrie Fell Wind Farm,9.1
Bambers,4.8
Bambers Farm,9.6
Bankend Rig,14.3
Bann Road (Rasharkin),18.0
Bann Road (Tullaghans Road),25.0
Barkip Anaerobic Digestor (Waste AD),2.2
Barkip Landfill Site,1.2
Barley Wood Farm Lane (Gaston Lane - resubmission),5.4
Barling Hall Farm,2.4
Barlockhart Moor,8.2
Barmoor,12.0
Barn Farm - resubmission,4.2
Barnby Moor,4.0
Barns of Ayre Wind Turbines (2),1.8
Barnsley 1.5,9.0
Barr Farm Limited,1.88496
Barrow,90.0
Barry,235.0
Barton Close Solar Park,4.61032
Barton Solar Farm,1.2
Barugh Farm,5.0
Barvills Solar Farm (resubmission),5.0
Basin Bridge Farm,5.0
Basingstoke Sewage Treatment Works,1.2
Bassingbourn Solar Farm,14.4
Batsworthy Cross,18.45
Battens Farm Solar Park,11.0
Battlefield EfW,8.0
Bay Farm,8.1
Beacon Hill,3.0
Beaford Brook Solar Park,5.2
Bears Down,9.6
Beatrice,588.0
Beatrice Demonstrator,10.0
Beck Burn (resubmission),31.0
Beckley Solar Farm,1.7
Beckton Gas Pressure Reduction Station,19.0
Beckton STW Biodiesel Power Plant,8.0
Beckton STW Enhanced Sludge Digestion,5.8
Beckton Sewage Treatment Works,2.2
Bedborough,4.991
Beddingham 'B' Landfill Scheme,7.5
Beddington EfW,26.0
Beechgrove Farm,4.0
Beeston Weir Hydro Scheme,1.7
Beinn Eagagach Hydro,1.1
Beinn Ghlas,8.4
Beinn Tharsuinn,29.75
Beinn Tharsuinn Windfarm Project,29.8
Beinn an Tuirc 1,29.7
Beinn an Tuirc 2,43.7
Beinneun,85.0
Beinneun Windfarm Extension,23.8
Bellhouse Pit Landfill Scheme,2.7
Bellhouse South,3.9
Ben Aketil,27.6
Ben Aketil Extension,2.6
Ben Glas,1.3
Benbole,1.73901
Bendealt Wind Farm  Highland,9.0
Bennett Bank Landfill Site (lfg),2.2
Bent Spur Solar Farm,5.0
Bentham Farm,8.0
Bentley Estate,4.7819
Bentley Estate 2,4.99608
Bentwaters CHP,4.6
Bentwaters Park,2.0
Bentwaters Park (extension),1.8
Berry Burn,66.7
Berry Court Farm,4.2
Berry Court Solar Farm - energy storage,1.0
Berthlwyd Farm,5.0
Berwick solar farm,8.2
Bessy Bell 1,5.0
Bessy Bell 2,9.0
Betton Abbots,1.3
Betty Hill,5.0
Bewick Drift,2.3
Bhlaraidh (previously Balmacaan),110.0
Bicker Fen,26.0
Bidston Moss Landfill Scheme,2.3
Bidwell Solar Farm - resubmission,5.0
Biglis Farm,5.0
Bilbster,3.9
Billinge Hill Quarry Landfill Scheme,1.0
Bilsham Farm,14.5
Bilsthorpe,5.7408
Bilsthorpe (Land off Forest Lane),5.0
Bin Mountain Wind Farm,9.0
Binn Landfill,1.9
Binsted,4.9979
Birch Airfield,5.6
Birkhall Estate,2.0
Birmingham Bio-Power Plant,10.3
Bishop's Waltham Solar Farm,12.0
Bishops Sutton,12.0
Bishopthorpe,16.4
Blaby Solar Farm,3.5
Black Bush Farm,2.7
Black Dog,2.2
Black Hill,28.6
Black Law,124.2
Black Law 2,55.42
Black Law Extension - 1b,15.0
Black Peak Farm,31.8
Black Rock,3.5
Blackawton Solar Farm,3.0
Blackborough End Landfill Site,1.5
Blackburn,59.0
Blackburn Meadows,33.0
Blackcraig,53.0
Blackstone Edge,7.5
Blackwell Grange Solar Farm,5.0
Blaen Bowi Wind Farm,3.9
Blaengwen (Re-Submission),23.0
Blakenhall Park Solar Farm,1.8
Blantyre Muir Wind Farm extension,7.5
Blatchworthy,1.41246
Blazer Fuels,3.0
Blenches Mill Solar Park,6.0788
Bletchley Phase II,2.2
Bloodhills - repowering,1.0
Bloxwich Battery,41.0
Blue Gates Farm,1.5
Blue House,4.98
Bluegates Solar Park,10.5
Blyth Harbour Wind Farm (re-power),3.4
Blyth Offshore Wind Test Site,41.5
Blyth T2,2.0
Boardinghouse Wind Farm,10.3
Bobbing solar farm,11.3
Bodden,5.0
Boddington Reservoir,1.5
Bodmin,4.97684
Bodorgan Solar Farm,12.6
Bodtegir,1.5
Bodwen Solar Park,5.5
Bogenlea Farm,2.3
Bolsovermoor Quarry,4.9979
Bolton EfW,8.0
Bolton Road Waste Treatment and Renewable Energy Facility (Waste AD),4.0
Bombardier Factory,3.8
Bommertown Solar Farm,5.0
Bonerbo Wind Turbines (resubmission),1.5
Bonnyrigg,2.2
Bootham Lane,1.2
Bootham Lane Landfill,2.7
Bootham Lane Phase 2,1.4
Boscombe Airfield,12.3
Boston Landfill Scheme,1.3
Bottom Plain,10.0
Boulfruich,13.0
Boundary Lane,6.0
Bourne Farm,2.4
Bourne Park (Solar),5.0
Bourne Park AD (AD),1.1
Bowbeat (Emly Bank),15.6
Bowbeat (Roughside),15.6
Bowden Lane Solar Park,4.9896
Bowerhouse Farm,8.3
Bowmore,6.0
Boxted Airfield,18.8
Boyndie,16.3
Boyndie Airfield,16.7
Brackagh Quarry,4.98
Bradford Solar Park,5.3
Bradgate Quarry Landfill Gas Scheme,2.5
Bradwell,20.5
Braes of Doune Wind Farm,72.0
Braevallich,2.2
Braich Ddu,3.9
Bransholme Solar CIC,5.0
Branston solar park,18.9
Bratton Fleming Solar Farm,5.0
Braydon Manor Farm,8.7
Brazier Landfill Scheme,3.9
Brechfa Forest West,57.4
Bredbury Park Way - AD Stockport (Waste AD),2.0
Brenig Wind Farm (Resubmission),37.6
Brenkley Landfill,1.9
Bretby Power,1.6
Briar Solar Farm,1.9
Brickyard Barn (resubmission),4.1
Brigg Renewable Energy Plant (Re-submission),40.0
Bristol STW (Waste AD),10.0
British Sugar - Bury,5.0
Briton / Neath,2.2
Briton Ferry,2.0
Broadgate Solar Farm,1.1
Broadley Copse,2.2
Brockaghboy Wind Farm,37.5
Brockaghboy Wind Farm - extension,10.0
Brockhampton,4.2
Brockholes Wind Cluster,2.4
Brocklesby - Crosslands Lane,3.5
Brogborough Phase III,11.0
Brogborough Phase IV,11.0
Bromborough Dock,3.7
Bromborough Dock Landfill Scheme,3.0
Bromham House Farm,1.5
Bronwylfa Reservoir,3.0
Broockhurst Wood,2.0
Brook Farm,8.91036
Brook Hall Farm (resubmission),4.7
Brookbarn,3.63
Brookfield Farm AD Plant (Farm AD),1.3
Brookhurst Wood (Waste AD),4.5
Brookhurst Wood Gas to Energy,5.1
Broomhill,8.0
Brotherton (formerly Paul Matthew Hill wind turbines),4.6
Broughall Fields Farm,2.4
Broxburn,20.0
Broxted Solar Park,31.59
Bruach Caorainn Hydro Scheme,1.1
Bruar Hydro Scheme,1.9
Bryn Du,16.4
Bryn Pica AD / Tomorrow's Valley (Waste AD) - resubmission,1.0
Bryn Titli,10.0
Bryn yr Odyn Solar Farm,15.0
Brynpica Landfill Site,2.7
Brynteg,14.78664
Brynwhilach solar park,5.0
Bu Farm,2.7
Buckwell,8.0
Bulls Head North,5.51304
Bumpers 2,4.1
Bumpers Farm Phase 1,5.0
Bunn's Hill Solar Park,5.0
Burbo Bank,90.0
Burbo Bank Energy Storage,2.0
Burbo Bank Extension (Burbo Bank 2),258.0
Burgar Hill,5.0
Burgar Hill (land Near)  Evie,2.3
Burghfield,45.0
Burn of Whilk,22.5
Burnfoot Hill,30.1
Burnfoot Hill Extension,4.0
Burnhead Moss,26.0
Burnhills Landfill (L5),3.8
Burnhills Landfill Scheme (L4),1.5
Burnthouse Farm,6.21
Burntstalk Solar Park,11.5
Burntstump Landfill Scheme,1.8
Burradale Hill,3.7
Burrowton Farm,5.0
Burthy,13.08042
Burton Farm,4.4
Burton Pedwardine,8.99162
Burton Pidsea (Wadworth Hill) Wind Farm,10.2
Burton Wold Wind Farm - Northern Extension (resubmission),14.4
Burton Wold Wind Farm South,7.5
Burton Wold Windfarm,20.0
Bury Green Farm Solar,5.0
Bury Lane,22.21587
Buslingthorpe Power Station (Leeds North),2.0
Butchersfield Landfill Site,3.0
Buttermilk Farm,1.1
Butterwick Moor Circuit 1,10.25
Butterwick Moor Circuit 2,10.25
Bygrave Lodge Farm Anaerobic Digestion Facility (Farm AD),2.3
Bypass Nurseries Solar Farm,3.3
Bystock Solar Farm,4.1
CRAYSMARSH SOLAR FARM,1.8
CRINACOTT SOLAR FARM (Pyworthy),6.7
Caddington Solar Farm (Phase 1),3.0
Caddington Solar Farm (Phase 2),5.0
Cadland 2,3.01602
Caegarw,3.9
Caeremlyn Solar Farm,18.0
Caergarw Farm,3.8
Cairnborrow - resubmission,10.0
Cairnhill Farm solar park,2.4
Cairnmore Farm,2.6
Cairnmore Solar Park,3.8
Cairnmore Solar Park (extension),1.2
Caldecote Manor Farm,5.0
Calder Water Community Wind Farm,28.0
Caledonian Papermill,26.0
Callagheen,16.9
Calliachar,32.2
Callington Solar Farm,6.4
Calvert Phase II,11.2
Camster,50.0
Canada Farm,8.3
Candles/Coalmoor Landfill,2.9
Cannington Cold Stores,3.3
Canopus Farm,5.0
Cantelupe Solar Farm,5.0
Canworthy Water,41.0
Capel Grange Solar Park,6.6
Capel Landfill,1.0
Capeland Farm,8.3
Carcant Wind Farm,6.0
Cardiff Organic Waste Treatment Project (resubmission),2.0
Cardiff Waste Water Treatment,5.5
Carines Farm Solar Array,1.0
Carlam Hill Education CIC,5.0
Carland Cross RP,20.0
Carloggas Farm Solar Park,8.3
Carlton Farm Solar farm,5.0
Carn Hill,13.8
Carn Vean,10.0
Carnemough Farm Solar Park,7.0
Carno,33.6
Carno 'A' Wind Farm,16.8
Carno 'A'and 'B' Wind Farm  (Extension),15.6
Carnoch,1.35
Carousel Dairy AD Plant (Farm AD),1.5
Carr Farm (Farm AD),1.0
Carraig Gheal,46.0
Carrington,900.0
Carrington Farm AD,3.0
Carscreugh Renewable Energy Park,15.3
Carsfad,12.0
Carsington,8.2
Carver Hay  moss lane,2.5
Cashlie,11.0
Cassington AD (Waste AD),2.1
Cassley,10.0
Castle Combe,15.32736
Castle Eaton Farm,17.8
Castle Pill - Repowering,3.2
Castle of Auchry Farm,2.4
Castlecraig,25.0
Castleford,56.0
Caswell Farm Solar Park,6.7
Cathkin Braes,3.0
Caton Moor Windfarm Repowering,16.0
Cattlegate Farm Biogas (Farm AD),1.5
Causeymire,48.3
Causilgey Solar Farm,5.0
Ceannacroc,20.0
Cefn Betingau Farm,9.0
Cefn Croes,59.0
Celcon Blocks Ltd,2.0
Cemmaes,15.3
Cemmaes 'C' Wind Farm,15.3
Chalcroft Solar Park,6.3
Chalgrove Solar,21.34044
Chamber 16 (Cold Store),1.2
Chancery Farm (Ardleigh),11.9
Chaorach Hydro,2.0
Chapel Farm,5.0
Chapel Farm Landfill,3.0
Chapel Hill,8.0
Chapel Lane Parley Solar Farm Phase 1,20.0
Chapel Lane Parley Solar Farm Phase 2,36.0
Chapel Lane Parley Solar Farm Phase 3,4.0
Chapman's Well,1.0
Chard Solar Park,3.0
Charity Farm - CfD,14.402485
Charlesfield Biomass CHP Plant,10.0
Charlton Lane Eco Park (Waste AD),1.7
Chawton Farm Solar Farm,3.2
Chediston Hall Solar Park,12.3
Chelker Reservoir,1.3
Chelker Reservoir (Retention of Turbines),1.2
Chelson Meadow 2,1.4
Chelson Meadow Gas to Energy Scheme,1.8
Chelveston Airfield,16.0
Chelveston Airfield - extension,3.5
Chelveston II,22.1
Chelveston Renewable Energy Park - Solar Extension,19.5
Chelveston Renewable Energy Park Wind Farm (Bedford),10.0
Chelveston Renewable Energy Park Wind Farm (East Northamptonshire),12.5
Chelwood Solar Farm,5.0
Chelworth Industrial Estate Solar Park,1.0
Cherry Tree Farm,5.0
Chester Energy (East Woolley Farm),5.0
Chickerell,45.0
Chilton Cantelo Solar Park,4.997
Chilton Energy Plant,18.0
Chineham ERF,8.0
Chiplow,8.2
Chippenham,10.0
Chisbon,10.1
Chisbon Solar Farm (Frowick Lane),13.0
Chittering,4.9934
Chittering Solar Farm,5.0
Chonais Hydro,2.0
Christchurch Energy,18.0
Church Farm - Slapton,4.9848
Church Hill,16.0
Chynoweth Farm,2.9
Cia Aig,3.0
Clachan,40.0
Clachan Flats,15.03
Clann Solar Farm,1.4
Clapham solar farm,7.5
Clapton Farm Solar Park,5.0
Claredown Farm,20.0
Clashindarroch,36.9
Clawdd Ddu,13.521
Clayhill Farm,10.0
Claypit Moor Solar Farm (Lexham),7.9
Clearwell Farm - solar,2.0
Cleator,10.0
Cleave Farm,4.56435
Clentrie Wind Farm (Gevens),6.9
Cleveland Potash,6.0
Clifton Hall,1.0
Clifton Marsh Energy,3.3
Clifton Marsh Wastewater Treatment Works,1.3
Clifton Marsh Wastewater Treatment Works,3.2
Clochnahill Wind Farm,5.2
Clondermot Turbines,4.6
Cloonty Wind Farm,12.0
Clunie,61.2
Clyde Wind Farm,350.0
Clyde Wind Farm Extension (Clyde 2),172.8
Cnoc Donn Arnicle,15.0
Coal Clough RP,16.0
Coal Clough Wind Farm,9.6
Cobbs Cross Solar Park,5.0
Cockett Valley,4.0
Cockhill Solar Farm,20.0
Codford Biogas (Waste AD),1.5
Coire Na Cloiche Wind Farm,29.9
Colchester STW,1.2
Cold Harbour,5.0
Cold Northcott,6.6
Coldham,16.0
Coldham,16.0
Coleshill STW (Waste AD),2.4
Collacott Farm,4.5
Colnbrook Landfill,1.9
Colpmans Farm,5.0
Colsterworth Landfill Gas Project,2.6
Coltishall 1,33.682
Colwick Industrial Estate (Farm and Food waste),2.0
Combermere Abbey,14.0
Common Barn Wind Farm,6.2
Common Farm,4.99
Compton Bassett Landfill,2.0
Condover (Green Farm),10.2
Condover Airfield,12.3
Congresbury Solar Farm,7.1
Connahs Quay,1380.0
Connaught Road,1.7
Connon Bridge Landfill,1.0
Connon Bridge Landfill Gas Project,5.2
Coolkeeragh,408.0
Coolkeeragh OCGT,53.0
Coombe Farm,8.0
Coombeshead Solar Farm,8.0
Cooper House Farm,5.0
Copley Farm,30.0
Corby,401.0
Corby Knowe,5.0
Corkey,5.0
Corkey Wind Farm Extension (Resubmission),2.5
Corntown Farm,3.4
Cornwall ERC,20.0
Corriegarth,69.0
Corriemoillie,47.5
Coryton,800.0
Costessey Landfill Gas Project 2,2.0
Cotesbach Landfill Gas Project,2.3
Cotgrave,4.9833
Coton Park Solar Farm,2.7
Cottam,2008.0
Cottam Development Centre,395.0
Cotton Farm,16.4
Cottonmount Quarry,3.2
Cour Wind Farm,20.5
Coursers Farm AD Plant (Waste AD),3.0
Court Colman solar park,15.0
Court Farm (Resubmission),8.5
Courtstone Wind Turbine,2.3
Coventry,4.5
Cowdown Lane,40.0
Cowes,140.0
Cowie Biomass Facility,15.0
Cradley Heath,1.1
Craig Wind Farm,10.0
Craig Wind Farm (Extension),2.5
Craigahulliar Landfill Gas,1.0
Craigannet Farm Wind Turbine,1.5
Craigengelt,20.0
Cranfield Airfield,1.0
Cranford,1.1
Cranham Golf Course Solar Park,2.6
Crannaford Solar Farm,12.5
Crapnell Farm Solar Farm,5.4
Creacombe Solar Farm,7.3
Creathorne Farm  - Solar Farm,1.8
Cregganconroe,13.8
Cressing Solar Farm (Phase 1),5.0
Creswell Solar Park (resubmission),5.0
Creyke Beck,49.9
Crighshane,28.0
Crimp,2.43
Crockagarran,15.0
Crockagarron Ext,2.5
Crockandun,15.0
Crockbaravally Wind Farm,7.5
Crockbrack,2.0
Crockdun,12.5
Crockers Hele,1.3
Croda Chemicals Europe,3.0
Crook Hill (Revised Application - Calderdale MBC) 1 of 2,13.6
Crook Hill (Revised Application - Rochdale MBC) 2 of 2,23.8
Crookedstone,4.83184
Cross Green ERF,11.6
Cross Roads Plantation,5.0
Crossness,1.50371
Crossness Sewage Works,5.7
Crossness Sewage Works Turbine,2.5
Crossways Solar Park,4.997
Crow Trees Farm,4.8
Crowmarsh Battle Farm (Farm AD),2.3
Crown Farm,6.0
Croydon / Church Farm (Royston),16.5
Cruach Mhor,29.75
Cruachan,440.0
Cruachan,440.0
Crucis Farm,16.057
Crugmore Farm,6.4
Crundale / Fenton Home Farm (extension),5.9
Crystal Rig,63.0
Crystal Rig 2,138.0
Crystal Rig 3,13.8
Crystal Rig Extension II,20.7
Cuaich,2.5
Cuckoo Grove Farm,7.5
Cuileig Hydro Scheme,3.3
Culligran,17.0
Culligran Compensation Set,2.1
Culmhead Solar Farm (Resubmission),7.5
Culworth,3.63639
Cumbernauld BioPlant  (Waste AD),2.4
Curraghamulkin (Dooish Wind Farm),30.0
Curryfree Wind Farm,15.0
Cwm Derwyn Farm,5.0
Cwmcaesingrug Farm,10.0
Cwrt Henllys,4.99252
DPD Distribution Centre,1.0
Dagenham,2.3
Dalby,9.2
Dalchonzie,4.0
Dale Farm,4.9
Dalswinton,30.8
Damhead Creek,805.0
Damhead Farm,2.5
Danes Farm,3.3
Danes Farm - extension,10.5
Danes Moss Landfill Site,1.6
Danes Moss Landfill Site (Extension),2.0
Darracott Moor,2.6
Dartmoor Bio Power,3.9
Daventry,1.0
Dean Group Business Park - Hartlepool,5.1
Deanie,38.0
Decoy Farm,5.0
Decoy Farm (Farm AD),1.8
Decoy Farm House Solar Modules,6.0
Deep Moor Gas to Energy,2.0
Deepdale Farm,8.0
Deephams Sewerage Treatment Works,3.0
Deeping,16.0
Deerdykes Composting and Organics Recycling Facility (Waste AD),1.0
Deerplay Landfill Site,2.0
Deeside,515.0
Delabole (Repowering),9.2
Den Brook,18.0
Dengemarsh Road,1.0
Denhill,2.3
Denzell Downs Windfarm,10.2615
Derby Sewage Treatment Works,5.0
Derriford Hospital,1.5
Derriton Fields Solar Farm,11.8
Derrydarroch,1.9
Dersalloch,69.0
Desford Solar Farm,5.0
Deucheran Hill,15.75
Deuchries,6.9
Dewlay Cheese,2.0
Diageo Biomass Energy Project,5.5
Didcot B,1470.0
Didcot GT,100.0
Dillington,5.4
Dimmer Anaerobic Digestor (Waste AD),3.0
Dimmer Landfill Gas Scheme,2.3
Dimmer Landfill Site,1.9
Dinorwig,1800.0
Dinorwig,1728.0
Discovery Park,16.0
Distington Landfill,1.8
Docksway Landfill Scheme,2.0
Dogsthorpe South Landfill Site,1.9
Dogsthorpe South Landfill Site 2,1.4
Dolgarrog,32.0
Dolmans Hill (Redbridge Farm) Solar Arrays,5.0
Donich Water Hydro,1.4
Dorenell Wind Farm (Previously Site A and B Scaut Hill),177.0
Dorket Head,2.8
Dorking Battery Energy Storage System,6.0
Double Arches Quarry Wind Turbine,1.5
Double H Nurseries Biomass Plant,1.5
Douglas Water,3.0
Drakelow Solar Farm,5.0
Drapers Farm Solar Park,6.0
Drax,1980.0
Drax GT,75.0
Drayton Manor Farm,25.0
Drone Hill,28.6
Droop Hill Wind Farm x,4.6
Drumderg,36.8
Drumduff,8.5
Drumjohn,2.0
Drummond Moor Landfill,2.0
Dryholme Farm (Farm AD),1.0
Dudgeon East,402.0
Dudley EfW,7.4
Dummuie,12.3
Dun Law 1,17.16
Dun Law 2,29.75
Dunbar,2.2
Dunbar Power Plant,14.0
Dundee,4.0
Dungavel,26.0
Dungeness B,1050.0
Dunkeswell Airfield,2.0
Dunlop Landfill Gas Scheme,2.4
Dunmaglass,94.1
Dunmore,21.0
Dunore,5.0
Dunsfold,2.00056
Dunsland Cross Wind Farm,7.5
Dura Park Bynea Industrial Site,1.4
Durrants Farm Solar,4.5
Dyffryn Brodyn,5.4
EFDA JJET Fusion Flywheel,400.0
EPSRC Willenhall,2.0
Eaglescliffe Solar Farm,5.0
Eakring Solar Farm,11.9
Earls Hall Farm,10.25
Earlsburn,37.5
Earlseat,16.0
Earlstoun,14.0
Eas a Ghaill,1.5
Easingwold,5.0
East Appleton,4.98
East Culkae,3.9
East Dagenham Docks AD (AD),1.4
East Fairlee,6.979
East Farm,6.84288
East Langford Farm,5.0
East Lenham Solar Farm,6.6
East Midlands Airport,1.0
East Midlands Distribution Centre,6.1
East Youlstone,4.0
Eastacombe,3.577
Eastcroft EfW (Lines 1 & 2),9.0
Easter Melrose Wind Energy Project,1.5
Easter Tolmauds,1.6
Easter Tulloch Wind Farm (Tullo Extension),25.0
Ebbsfleet Farm Solar Farm,4.9
Ebbsfleet Solar Farm,5.0
Ebnal Lodge (resubmission),5.0
Eccleshall Biomass,2.6
Eckland Lodge Farm,2.9
Eco Composting,3.2
Ecotech,1.5
Ederline Hydro,1.9
Edinbane,41.0
Edintore Wind Farm,18.0
Edmonton,60.0
Edwin Richards Landfill Scheme,1.8
Efford Landfill (Newmilton),2.8
Eggborough,1960.0
Eggington,5.0
Eglish Mountain,13.8
Egmanton Solar Farm - resubmission,14.2
Elan Valley Hydro Scheme,2.9
Elean,38.0
Elginny Hill Resubmission,22.0
Ellicombe Farm,1.4
Elliot's Hill,5.0
Ellough Solar Farm,14.88322
Ellough Solar Farm Phase Two,4.99
Elms Farm,29.0
Elstow Landfill Site,1.8
Elton solar farm,5.0
Elwick,13.0
Enderby Warren Phase II,4.9
Energen biogas cumbernauld,2.4
Energy Works (Hull),25.0
Energy Works Hull - AD (Waste AD),3.0
Energy Works Hull - Wind Turbine,3.0
Enfield,408.0
Enfield Farm,2.0
EnviRecover,15.5
Epwell,8.988
Ermine Street Farm solar park,32.5
Ernesettle Solar Farm,4.1
Errol Estate,13.0
Eshmore,6.9
Esholt WWTW,3.0
European Marine Energy Centre (EMEC),1.0
European Offshore Wind Deployment Centre (EOWDC) (Aberdeen Bay - Demonstration site),93.2
Eveley,49.328
Evermore Renewable Energy (CHP) / Lisahally Power Station,15.0
Ewe Hill I,13.8
Ewe Hill II,20.7
Exeter EfW,3.5
Exning,30.276
Eye Suffolk,14.3
Eynsham Solar Farm,13.2
F M C Land  Pitreavie Business Park,1.5
FMC Technologies,1.5
FPV00411EN Bracknell Forest,4.7
Fairburn,40.0
Fairfield,6.5
Fairoak Landfill,1.5
Fairwinds,12.19689
Fall of Warness Tidal Demonstrator (EMEC),2.0
Fallago Rig,144.0
Fambridge Road/Canewdon Road,5.0
Fanny House,4.942
Fanny House Farm/Heysham Moss,1.5
Far Marsh Farm (Resubmission),7.5
Far Old Park Farm Wind Farm,4.6
Farington Waste Recovery Park (Waste AD),1.9
Farnham Landfill,2.4
Farr,92.0
Fasnakyle Compensation Set,7.5
Fawley Waste to Energy Plant,8.6
Felinfach,3.2
Fell View,4.258
Fell View Farm (Phase 2),2.9
Fellside CHP,180.0
Fen Farm,16.0
Fen Farm Solar Park,1.0
Fen Road Solar Farm,1.441
Fenland Farm,18.4
Fenmarc Fenland AD Plant (Waste AD),1.5
Fenton Home Farm,31.3
Fernbrook AD Plant (Waste AD),1.5
Ferneylea Farm,1.5
Ferrybridge Multi-fuel,79.0
Fferm Bryn Bachau,4.4
Ffestiniog,360.0
Fforch Nest Wind Farm pt1,10.0
Fforch Nest Wind Farm pt2,17.5
Ffos Las,4.9968
Ffynnon Oer,32.0
Fibrepower  Slough,50.0
Field House Solar / Hursley Road,7.0
Fields Farm (Agden),4.997475
Fieldscale,10.6
Finlarig,16.5
Fiskerton Solar Farm,13.04248
Five Oaks,8.7
Five Oaks,4.8
Fleetwood Water Treatment Works,1.3
Flimby,6.15
Flint Landfill Site Castle Park,2.0
Flixborough Industrial Estate,5.0
Flotta,1.8
Folly Farm,13.1
Folly Lane,1.0
Ford Farm (Ashurst),10.0
Ford Farm Solar Farm,5.0
Ford Motor Company Ltd (Extension),2.0
Forest Farm,3.0
Forest Heath Solar Farm,5.0
Former Maghaberry Airfield,25.7
Former Pluckley Landfill Site,1.0
Former Westhampnett Landfill,7.5
Forss,2.0
Forss Extension,5.2
Foston,13.6
Four Ashes EfW,23.0
Four Burrows,6.3
Four Burrows,4.5
Four Burrows Farm  (Extension 2),6.3
Four Burrows Solar farm (Extension 1),1.5
Four Burrows Wind Farm,4.5
Foxburrow Farm,8.0
Foxcombe Farm Solar Park,5.0
Foxhall Landfill Site,1.2
Foyers,300.0
Foyers Falls,5.0
Fraisthorpe Wind Farm,29.7
Francis Court,4.224
Freasdail Wind Farm,22.5
French Farm,4.025
Frodsham Wind Farm Ltd,50.4
Frog's Loke Solar Farm,5.0
Frome St Quintin,4.1
Frying Down Copse Solar Farm,5.0
Fullabrook Down Wind Farm,66.0
Fullenton Solar Farm,4.2
Furness Wind Farm/High Winds (Harlock Repowering),11.5
G24 Innovations Turbine,2.3
GDL Wymeswold Solar Farm/land off the A6006,6.1
Gairnieston Farm,2.3
Galawhistle,66.0
Galloper Wind Farm,353.0
Gallowhill,1.8
Gallymoor Landfill,2.9
Galsworthy,9.2
Galton Manor Solar Park,5.0
Garbhaig Hydro Scheme,2.0
Garlaff Landfill,1.3
Garlaff Landfill (Extension),3.0
Garlenick,4.0
Garn Solar Farm,7.4
Garreg Lwyd,34.0
Garrogie,2.4
Garves Mountain Farm,15.0
Garvinack Farm Solar Park,7.0
Gaultney Solar Park,20.5
Gaur,7.9
Gawcott Fields Farm,9.2
Gawnsmoss Cluster,2.4
Gayton Le Marsh Wind Farm,16.4
Gedling,5.7408
Gedney Marsh,12.0
Gelli Gron,3.596985
Gelliargwellt Uchaf Farm AD,1.4
Ghuilbinn Hydro Scheme,2.0
Gib Lane (Aston Clinton solar park),24.2
Gib Lane Solar farm (Extension),5.0
Gilford Road,1.3
Glanford,14.0
Glanford Brigg,150.0
Glapwell,1.2
Glapwell Power,2.0
Glasgow Renewable Energy and Recycling Centre (Waste AD),5.0
Glass Moor,16.0
Glass Moor 2,12.0
GlaxoSmithKline (Waste AD),1.0
GlaxoSmithKline Wind Project,7.5
GlaxoSmithKline Wind Project (Turbine 4),2.5
Glebe,26.0
Glebe Farm Solar Energy Park,15.0
Glen App,22.0
Glen Fyne 'Merk' Hydro,1.0
Glenbuck,9.2
Glenbuck II,6.9
Glenchamber,27.5
Glenconway,18.4
Glenconway 2 (formerly Altahullion Phase III),27.6
Glendoe,100.0
Glenfiddich Distillery,1.5
Glenkerie,22.0
Glenlee,24.0
Glenmoriston,37.0
Glens of Foudland,26.0
Glenurquhart and Strathglass Wind Farm project,10.0
Goathill Quarry Turbine,2.0
Godley Water Treatment Works,3.0
Godmanchester,3.0
Golden Hill,6.2
Goldenhaye Field Solar Farm,2.0
Goldthorpe,1.5
Goole Fields,33.0
Goole Fields 2,34.85
Goonabarn Farm Wind Turbines,1.0
Goonhilly Downs Wind Farm,12.09
Goonhilly Solar,4.51
Goose Willow,14.1
Goose Willow Farm,11.5
Goose Willow Farm - extension,7.0
Goosey Lodge Industrial Estate,16.0
Gordonbush,70.0
Gordonstown,12.5
Gore Cross - AD,2.2
Gortahurk Road,1.5
Gortfinbar,15.0
Gosfield Airfield,12.6
Gover Farm Solar Park,8.0
Gowy Landfill Site,1.6
Gowy Landfill Site  Cheshire (Extension),6.0
Grain CHP,1404.0
Grain GT,56.0
Grain Harvesters Ltd,1.0
Grange,14.0
Grange Farm,5.80219
Grange Farm,6.0
Grange Farm (Avon),21.0
Grange Farm (Lincolnshire),12.7
Grange Farm Solar Farm,4.9
Grange Resubmission,12.3
Grange Solar Farm,4.6
Granox Biogas Plant,5.0
Grantham Solar Park,4.87872
Granville Ecopark,3.0
Granville Landfill Site,1.4
Granville Road Solar Farm,5.0
Gravel Pit Farm (Resubmission),1.0
Gravel Works  Wasing Estate,5.0
Great Blakenham EfW,20.0
Great Eppleton (ex NFFO),4.1
Great Eppleton RO,4.1
Great Glen Scheme,36.0
Great Hele Farm AD farm waste,1.3
Great Houndbeare Farm,10.0
Great Knowles,2.915
Great Orton,3.96
Great Orton,4.0
Great Seabrook Farm,5.0
Great Wilbraham Solar Farm,38.1
Great Yarmouth,420.0
